,Unnamed: 0,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,Aircraft_Stand,CLASS,HANDLING_COST_BRIDGE,HANDLING_COST_AWAY,HANDLING_COST_BRIDGE_ON_BUSES,Stand_Take_Time_Away,Stand_Take_Time_Bridge,Stand_Leave_Time_Bridge,Stand_Leave_Time_Away,BRIDGE_CODE,ACTUAL_LEAVE,ACTUAL_TAKE,Стоимость размещения,Минимальная стоимость размещения,Тип обслуживания
849,581,D,17.08.2019 19:25,SU,290,I,3,HAN,77W,402,350,4,Wide_Body,1500,1840,2000,2019-08-17 18:05:00,2019-08-17 18:25:00,2019-08-17 19:25:00,2019-08-17 19:25:00,ID,2019-08-17 19:25:00,2019-08-17 17:57:00,2755,1800,Автобусы
850,693,D,17.08.2019 19:25,FV,6171,D,3,REN,73H,189,99,74,Narrow_Body,1250,1495,1625,2019-08-17 18:20:00,2019-08-17 18:35:00,2019-08-17 19:25:00,2019-08-17 19:25:00,DD,2019-08-17 19:25:00,2019-08-17 18:11:00,2215,1550,Автобусы
851,544,A,17.08.2019 19:25,SU,2613,I,3,MXP,73H,158,143,76,Narrow_Body,1250,1495,1625,2019-08-17 19:25:00,2019-08-17 19:25:00,2019-08-17 20:15:00,2019-08-17 20:30:00,IA,2019-08-17 20:39:00,2019-08-17 19:25:00,2245,1550,Автобусы
852,804,D,17.08.2019 19:25,SU,2112,I,2,ATH,32B,183,130,50,Narrow_Body,1250,1495,1625,2019-08-17 18:20:00,2019-08-17 18:35:00,2019-08-17 19:25:00,2019-08-17 19:25:00,ID,2019-08-17 19:25:00,2019-08-17 18:12:00,1940,1850,Телетрап
853,99,A,17.08.2019 19:25,SU,1681,D,1,NBC,SU9,87,77,210,Regional,1000,1150,1250,2019-08-17 19:25:00,2019-08-17 19:25:00,2019-08-17 20:05:00,2019-08-17 20:15:00,DA,2019-08-17 20:20:00,2019-08-17 19:25:00,1495,1450,Автобусы
854,541,D,17.08.2019 19:30,SU,2606,I,2,LIS,73H,158,141,57,Narrow_Body,1250,1495,1625,2019-08-17 18:25:00,2019-08-17 18:40:00,2019-08-17 19:30:00,2019-08-17 19:30:00,ID,2019-08-17 19:30:00,2019-08-17 18:17:00,1940,1850,Телетрап
855,523,D,17.08.2019 19:30,SU,2436,I,3,DUS,32A,158,154,209,Narrow_Body,1250,1495,1625,2019-08-17 18:25:00,2019-08-17 18:40:00,2019-08-17 19:30:00,2019-08-17 19:30:00,ID,2019-08-17 19:30:00,2019-08-17 18:18:00,2635,1550,Автобусы
856,1059,D,17.08.2019 19:30,SN,2846,I,5,BRU,319,141,136,88,Narrow_Body,1250,1495,1625,2019-08-17 18:25:00,2019-08-17 18:40:00,2019-08-17 19:30:00,2019-08-17 19:30:00,ID,2019-08-17 19:30:00,2019-08-17 18:20:00,2695,1700,Автобусы
857,455,A,17.08.2019 19:30,SU,2019,I,5,PRG,73H,158,146,78,Narrow_Body,1250,1495,1625,2019-08-17 19:30:00,2019-08-17 19:30:00,2019-08-17 20:20:00,2019-08-17 20:35:00,IA,2019-08-17 20:41:00,2019-08-17 19:30:00,2215,1700,Автобусы
858,1046,A,17.08.2019 19:30,B2,977,I,2,MSQ,E95,107,105,55,Regional,1000,1150,1250,2019-08-17 19:30:00,2019-08-17 19:30:00,2019-08-17 20:10:00,2019-08-17 20:20:00,IA,2019-08-17 20:31:00,2019-08-17 19:30:00,1630,1600,Телетрап
859,244,A,17.08.2019 19:35,SU,1183,D,1,VOG,73H,158,157,192,Narrow_Body,1250,1495,1625,2019-08-17 19:35:00,2019-08-17 19:35:00,2019-08-17 20:25:00,2019-08-17 20:40:00,DA,2019-08-17 20:47:00,2019-08-17 19:35:00,2035,1850,Автобусы
860,540,D,17.08.2019 19:35,SU,2590,I,5,DUB,32A,158,147,83,Narrow_Body,1250,1495,1625,2019-08-17 18:30:00,2019-08-17 18:45:00,2019-08-17 19:35:00,2019-08-17 19:35:00,ID,2019-08-17 19:35:00,2019-08-17 18:23:00,2275,1700,Автобусы
861,860,D,17.08.2019 19:35,SU,2460,I,3,CDG,321,170,166,68,Narrow_Body,1250,1495,1625,2019-08-17 18:30:00,2019-08-17 18:45:00,2019-08-17 19:35:00,2019-08-17 19:35:00,ID,2019-08-17 19:35:00,2019-08-17 18:19:00,2725,1550,Автобусы
862,530,A,17.08.2019 19:35,SU,2503,I,2,VLC,73H,158,150,59,Narrow_Body,1250,1495,1625,2019-08-17 19:35:00,2019-08-17 19:35:00,2019-08-17 20:25:00,2019-08-17 20:40:00,IA,2019-08-17 20:46:00,2019-08-17 19:35:00,1880,1850,Телетрап
863,497,D,17.08.2019 19:35,SU,2316,I,3,SXF,32A,158,158,199,Narrow_Body,1250,1495,1625,2019-08-17 18:30:00,2019-08-17 18:45:00,2019-08-17 19:35:00,2019-08-17 19:35:00,ID,2019-08-17 19:35:00,2019-08-17 18:25:00,2575,1550,Автобусы
864,612,D,17.08.2019 19:40,SU,122,I,3,JFK,333,296,285,17,Wide_Body,1500,1840,2000,2019-08-17 18:20:00,2019-08-17 18:40:00,2019-08-17 19:40:00,2019-08-17 19:40:00,ID,2019-08-17 19:40:00,2019-08-17 18:08:00,2960,1800,Автобусы
865,72,D,17.08.2019 19:40,SU,1374,D,1,EGO,SU9,87,66,193,Regional,1000,1150,1250,2019-08-17 18:50:00,2019-08-17 19:00:00,2019-08-17 19:40:00,2019-08-17 19:40:00,DD,2019-08-17 19:40:00,2019-08-17 18:43:00,1525,1450,Автобусы
866,271,A,17.08.2019 19:40,SU,1233,D,1,UFA,32A,158,151,129,Narrow_Body,1250,1495,1625,2019-08-17 19:40:00,2019-08-17 19:40:00,2019-08-17 20:30:00,2019-08-17 20:45:00,DA,2019-08-17 20:56:00,2019-08-17 19:40:00,2030,1850,Телетрап
867,146,D,17.08.2019 19:40,SU,28,D,1,LED,73H,158,126,127,Narrow_Body,1250,1495,1625,2019-08-17 18:35:00,2019-08-17 18:50:00,2019-08-17 19:40:00,2019-08-17 19:40:00,DD,2019-08-17 19:40:00,2019-08-17 18:25:00,2000,1850,Телетрап
868,77,A,17.08.2019 19:40,SU,1379,D,1,RTW,SU9,87,49,215,Regional,1000,1150,1250,2019-08-17 19:40:00,2019-08-17 19:40:00,2019-08-17 20:20:00,2019-08-17 20:30:00,DA,2019-08-17 20:37:00,2019-08-17 19:40:00,1510,1450,Автобусы
869,520,D,17.08.2019 19:45,SU,2422,I,5,VCE,73H,158,127,217,Narrow_Body,1250,1495,1625,2019-08-17 18:40:00,2019-08-17 18:55:00,2019-08-17 19:45:00,2019-08-17 19:45:00,ID,2019-08-17 19:45:00,2019-08-17 18:35:00,2725,1700,Автобусы
870,986,D,17.08.2019 19:45,SU,2594,I,3,MUC,320,140,112,77,Narrow_Body,1250,1495,1625,2019-08-17 18:40:00,2019-08-17 18:55:00,2019-08-17 19:45:00,2019-08-17 19:45:00,ID,2019-08-17 19:45:00,2019-08-17 18:32:00,2305,1550,Автобусы
871,907,A,17.08.2019 19:45,SU,1313,D,1,MRV,320,140,133,124,Narrow_Body,1250,1495,1625,2019-08-17 19:45:00,2019-08-17 19:45:00,2019-08-17 20:35:00,2019-08-17 20:50:00,DA,2019-08-17 20:55:00,2019-08-17 19:45:00,1850,1850,Телетрап
872,813,D,17.08.2019 19:45,SU,2192,I,5,AMS,32B,183,172,71,Narrow_Body,1250,1495,1625,2019-08-17 18:40:00,2019-08-17 18:55:00,2019-08-17 19:45:00,2019-08-17 19:45:00,ID,2019-08-17 19:45:00,2019-08-17 18:28:00,2620,1700,Автобусы
873,1030,A,17.08.2019 19:45,LO,677,I,5,WAW,E95,112,91,82,Regional,1000,1150,1250,2019-08-17 19:45:00,2019-08-17 19:45:00,2019-08-17 20:25:00,2019-08-17 20:35:00,IA,2019-08-17 20:42:00,2019-08-17 19:45:00,1930,1450,Автобусы
874,845,A,17.08.2019 19:50,SU,2649,I,3,BCN,32B,183,180,13,Narrow_Body,1250,1495,1625,2019-08-17 19:50:00,2019-08-17 19:50:00,2019-08-17 20:40:00,2019-08-17 20:55:00,IA,2019-08-17 21:05:00,2019-08-17 19:50:00,2195,1550,Автобусы
875,545,D,17.08.2019 19:50,SU,2618,I,5,BRU,73H,158,150,32,Narrow_Body,1250,1495,1625,2019-08-17 18:45:00,2019-08-17 19:00:00,2019-08-17 19:50:00,2019-08-17 19:50:00,ID,2019-08-17 19:50:00,2019-08-17 18:26:00,2345,1700,Автобусы
876,638,D,17.08.2019 19:50,N4,161,D,3,KRR,73H,189,133,22,Narrow_Body,1250,1495,1625,2019-08-17 18:45:00,2019-08-17 19:00:00,2019-08-17 19:50:00,2019-08-17 19:50:00,DD,2019-08-17 19:50:00,2019-08-17 18:32:00,2165,1550,Автобусы
877,1075,D,17.08.2019 19:50,FV,6285,D,3,PKC,77W,457,428,12,Wide_Body,1500,1840,2000,2019-08-17 18:30:00,2019-08-17 18:50:00,2019-08-17 19:50:00,2019-08-17 19:50:00,DD,2019-08-17 19:50:00,2019-08-17 18:36:00,1920,1800,Телетрап
878,527,D,17.08.2019 19:50,SU,2496,I,5,CPH,73H,158,131,84,Narrow_Body,1250,1495,1625,2019-08-17 18:45:00,2019-08-17 19:00:00,2019-08-17 19:50:00,2019-08-17 19:50:00,ID,2019-08-17 19:50:00,2019-08-17 18:35:00,2305,1700,Автобусы
879,401,A,17.08.2019 19:50,SU,1629,D,1,SIP,32A,158,127,205,Narrow_Body,1250,1495,1625,2019-08-17 19:50:00,2019-08-17 19:50:00,2019-08-17 20:40:00,2019-08-17 20:55:00,DA,2019-08-17 21:00:00,2019-08-17 19:50:00,1945,1850,Автобусы
880,25,A,17.08.2019 19:55,SU,1227,D,1,GOJ,SU9,87,53,191,Regional,1000,1150,1250,2019-08-17 19:55:00,2019-08-17 19:55:00,2019-08-17 20:35:00,2019-08-17 20:45:00,DA,2019-08-17 20:51:00,2019-08-17 19:55:00,1480,1450,Автобусы
881,821,D,17.08.2019 19:55,SU,2414,I,3,MXP,32B,183,172,18,Narrow_Body,1250,1495,1625,2019-08-17 18:50:00,2019-08-17 19:05:00,2019-08-17 19:55:00,2019-08-17 19:55:00,ID,2019-08-17 19:55:00,2019-08-17 18:37:00,2330,1550,Автобусы
882,1070,D,17.08.2019 19:55,FV,6289,D,3,GDX,773,373,365,1,Wide_Body,1500,1840,2000,2019-08-17 18:35:00,2019-08-17 18:55:00,2019-08-17 19:55:00,2019-08-17 19:55:00,DD,2019-08-17 19:55:00,2019-08-17 18:30:00,2515,1800,Автобусы
883,888,A,17.08.2019 19:55,BT,422,I,5,RIX,CS3,145,135,34,Narrow_Body,1250,1495,1625,2019-08-17 19:55:00,2019-08-17 19:55:00,2019-08-17 20:45:00,2019-08-17 21:00:00,IA,2019-08-17 21:00:00,2019-08-17 19:55:00,1700,1700,Телетрап
884,1092,D,17.08.2019 19:55,HU,7986,I,5,PEK,333,292,269,35,Wide_Body,1500,1840,2000,2019-08-17 18:35:00,2019-08-17 18:55:00,2019-08-17 19:55:00,2019-08-17 19:55:00,ID,2019-08-17 19:55:00,2019-08-17 18:38:00,2010,1950,Телетрап
885,670,A,17.08.2019 20:00,EO,616,D,3,AER,73H,189,183,15,Narrow_Body,1250,1495,1625,2019-08-17 20:00:00,2019-08-17 20:00:00,2019-08-17 20:50:00,2019-08-17 21:05:00,DA,2019-08-17 21:04:00,2019-08-17 20:00:00,1670,1550,Телетрап
886,839,A,17.08.2019 20:00,SU,2603,I,3,MAD,32B,183,140,20,Narrow_Body,1250,1495,1625,2019-08-17 20:00:00,2019-08-17 20:00:00,2019-08-17 20:50:00,2019-08-17 21:05:00,IA,2019-08-17 21:03:00,2019-08-17 20:00:00,1640,1550,Телетрап
887,517,D,17.08.2019 20:00,SU,2376,I,5,LYS,32A,158,153,54,Narrow_Body,1250,1495,1625,2019-08-17 18:55:00,2019-08-17 19:10:00,2019-08-17 20:00:00,2019-08-17 20:00:00,ID,2019-08-17 20:00:00,2019-08-17 18:32:00,2765,1700,Автобусы
888,513,D,17.08.2019 20:00,SU,2354,I,5,VIE,73H,158,139,25,Narrow_Body,1250,1495,1625,2019-08-17 18:55:00,2019-08-17 19:10:00,2019-08-17 20:00:00,2019-08-17 20:00:00,ID,2019-08-17 20:00:00,2019-08-17 18:42:00,2345,1700,Автобусы
889,157,A,17.08.2019 20:00,SU,39,D,1,LED,32A,158,155,120,Narrow_Body,1250,1495,1625,2019-08-17 20:00:00,2019-08-17 20:00:00,2019-08-17 20:50:00,2019-08-17 21:05:00,DA,2019-08-17 21:14:00,2019-08-17 20:00:00,1970,1850,Телетрап
890,926,D,17.08.2019 20:00,SU,2070,I,5,LCA,320,140,123,62,Narrow_Body,1250,1495,1625,2019-08-17 18:55:00,2019-08-17 19:10:00,2019-08-17 20:00:00,2019-08-17 20:00:00,ID,2019-08-17 20:00:00,2019-08-17 18:37:00,2575,1700,Автобусы
891,181,D,17.08.2019 20:05,SU,1008,D,1,KGD,32A,158,156,190,Narrow_Body,1250,1495,1625,2019-08-17 19:00:00,2019-08-17 19:15:00,2019-08-17 20:05:00,2019-08-17 20:05:00,DD,2019-08-17 20:05:00,2019-08-17 18:54:00,1975,1850,Автобусы
892,706,A,17.08.2019 20:05,FV,6638,I,3,ORY,73H,189,133,7,Narrow_Body,1250,1495,1625,2019-08-17 20:05:00,2019-08-17 20:05:00,2019-08-17 20:55:00,2019-08-17 21:10:00,IA,2019-08-17 21:18:00,2019-08-17 20:05:00,2035,1550,Автобусы
893,327,A,17.08.2019 20:05,SU,1423,D,1,CEK,32A,158,127,88,Narrow_Body,1250,1495,1625,2019-08-17 20:05:00,2019-08-17 20:05:00,2019-08-17 20:55:00,2019-08-17 21:10:00,DA,2019-08-17 21:15:00,2019-08-17 20:05:00,2005,1850,Автобусы
894,573,D,17.08.2019 20:05,SU,208,I,2,PVG,77W,402,379,81,Wide_Body,1500,1840,2000,2019-08-17 18:45:00,2019-08-17 19:05:00,2019-08-17 20:05:00,2019-08-17 20:05:00,ID,2019-08-17 20:05:00,2019-08-17 18:40:00,2965,2100,Автобусы
895,521,D,17.08.2019 20:05,SU,2428,I,3,BLQ,73H,158,143,200,Narrow_Body,1250,1495,1625,2019-08-17 19:00:00,2019-08-17 19:15:00,2019-08-17 20:05:00,2019-08-17 20:05:00,ID,2019-08-17 20:05:00,2019-08-17 18:54:00,2635,1550,Автобусы
896,274,D,17.08.2019 20:10,SU,1238,D,1,UFA,32A,158,109,89,Narrow_Body,1250,1495,1625,2019-08-17 19:05:00,2019-08-17 19:20:00,2019-08-17 20:10:00,2019-08-17 20:10:00,DD,2019-08-17 20:10:00,2019-08-17 19:00:00,1975,1850,Автобусы
897,1062,D,17.08.2019 20:10,FV,6143,D,3,SIP,773,373,61,2,Wide_Body,1500,1840,2000,2019-08-17 18:50:00,2019-08-17 19:10:00,2019-08-17 20:10:00,2019-08-17 20:10:00,DD,2019-08-17 20:10:00,2019-08-17 18:45:00,2140,1800,Автобусы
898,1060,A,17.08.2019 20:10,CZ,6001,I,3,URC,738,178,125,11,Narrow_Body,1250,1495,1625,2019-08-17 20:10:00,2019-08-17 20:10:00,2019-08-17 21:00:00,2019-08-17 21:15:00,IA,2019-08-17 21:21:00,2019-08-17 20:10:00,1855,1550,Автобусы
899,214,A,17.08.2019 20:10,SU,1125,D,1,AER,32A,158,127,116,Narrow_Body,1250,1495,1625,2019-08-17 20:10:00,2019-08-17 20:10:00,2019-08-17 21:00:00,2019-08-17 21:15:00,DA,2019-08-17 21:23:00,2019-08-17 20:10:00,1940,1850,Телетрап
900,466,D,17.08.2019 20:15,SU,2092,I,2,BEG,32A,158,133,53,Narrow_Body,1250,1495,1625,2019-08-17 19:10:00,2019-08-17 19:25:00,2019-08-17 20:15:00,2019-08-17 20:15:00,ID,2019-08-17 20:15:00,2019-08-17 19:00:00,2000,1850,Телетрап
901,853,D,17.08.2019 20:15,SU,2144,I,2,AYT,321,170,114,48,Narrow_Body,1250,1495,1625,2019-08-17 19:10:00,2019-08-17 19:25:00,2019-08-17 20:15:00,2019-08-17 20:15:00,ID,2019-08-17 20:15:00,2019-08-17 19:05:00,1850,1850,Телетрап
902,745,A,17.08.2019 20:15,EO,340,D,3,MQF,E90,110,97,22,Regional,1000,1150,1250,2019-08-17 20:15:00,2019-08-17 20:15:00,2019-08-17 20:55:00,2019-08-17 21:05:00,DA,2019-08-17 21:18:00,2019-08-17 20:15:00,1790,1300,Автобусы
903,963,A,17.08.2019 20:15,SU,2407,I,3,FCO,320,140,129,2,Narrow_Body,1250,1495,1625,2019-08-17 20:15:00,2019-08-17 20:15:00,2019-08-17 21:05:00,2019-08-17 21:20:00,IA,2019-08-17 21:25:00,2019-08-17 20:15:00,1945,1550,Автобусы
904,1015,D,17.08.2019 20:20,3U,610,I,2,CTU,333,301,271,52,Wide_Body,1500,1840,2000,2019-08-17 19:00:00,2019-08-17 19:20:00,2019-08-17 20:20:00,2019-08-17 20:20:00,ID,2019-08-17 20:20:00,2019-08-17 18:56:00,2220,2100,Телетрап
905,1064,D,17.08.2019 20:20,FV,6273,D,3,UUS,773,373,369,3,Wide_Body,1500,1840,2000,2019-08-17 19:00:00,2019-08-17 19:20:00,2019-08-17 20:20:00,2019-08-17 20:20:00,DD,2019-08-17 20:20:00,2019-08-17 18:52:00,2680,1800,Автобусы
906,424,A,17.08.2019 20:20,SU,1769,D,1,PEE,32A,158,152,123,Narrow_Body,1250,1495,1625,2019-08-17 20:20:00,2019-08-17 20:20:00,2019-08-17 21:10:00,2019-08-17 21:25:00,DA,2019-08-17 21:33:00,2019-08-17 20:20:00,1940,1850,Телетрап
907,304,D,17.08.2019 20:25,SU,1340,D,1,GOJ,32A,158,81,104,Narrow_Body,1250,1495,1625,2019-08-17 19:20:00,2019-08-17 19:35:00,2019-08-17 20:25:00,2019-08-17 20:25:00,DD,2019-08-17 20:25:00,2019-08-17 19:10:00,2065,1850,Автобусы
908,250,A,17.08.2019 20:25,SU,1193,D,1,KZN,32A,158,70,89,Narrow_Body,1250,1495,1625,2019-08-17 20:25:00,2019-08-17 20:25:00,2019-08-17 21:15:00,2019-08-17 21:30:00,DA,2019-08-17 21:35:00,2019-08-17 20:25:00,1810,1795,Автобусы
909,200,A,17.08.2019 20:25,SU,1105,D,1,KRR,73H,158,154,113,Narrow_Body,1250,1495,1625,2019-08-17 20:25:00,2019-08-17 20:25:00,2019-08-17 21:15:00,2019-08-17 21:30:00,DA,2019-08-17 21:39:00,2019-08-17 20:25:00,1970,1850,Телетрап
910,354,D,17.08.2019 20:25,SU,1480,D,1,KJA,32A,158,144,220,Narrow_Body,1250,1495,1625,2019-08-17 19:20:00,2019-08-17 19:35:00,2019-08-17 20:25:00,2019-08-17 20:25:00,DD,2019-08-17 20:25:00,2019-08-17 19:12:00,2035,1850,Автобусы
911,8,A,17.08.2019 20:30,SU,1023,D,1,VOZ,SU9,87,82,217,Regional,1000,1150,1250,2019-08-17 20:30:00,2019-08-17 20:30:00,2019-08-17 21:10:00,2019-08-17 21:20:00,DA,2019-08-17 21:25:00,2019-08-17 20:30:00,1600,1600,Автобусы
912,1047,D,17.08.2019 20:30,B2,978,I,3,MSQ,E95,107,93,31,Regional,1000,1150,1250,2019-08-17 19:40:00,2019-08-17 19:50:00,2019-08-17 20:30:00,2019-08-17 20:30:00,ID,2019-08-17 20:30:00,2019-08-17 19:31:00,1570,1300,Телетрап
913,727,D,17.08.2019 20:30,AY,714,I,3,HEL,E90,100,91,80,Regional,1000,1150,1250,2019-08-17 19:40:00,2019-08-17 19:50:00,2019-08-17 20:30:00,2019-08-17 20:30:00,ID,2019-08-17 20:30:00,2019-08-17 19:35:00,1870,1300,Автобусы
914,242,A,17.08.2019 20:30,SU,1175,D,1,ASF,32A,158,127,196,Narrow_Body,1250,1495,1625,2019-08-17 20:30:00,2019-08-17 20:30:00,2019-08-17 21:20:00,2019-08-17 21:35:00,DA,2019-08-17 21:43:00,2019-08-17 20:30:00,2035,1850,Автобусы
915,148,D,17.08.2019 20:30,SU,30,D,1,LED,73H,158,113,126,Narrow_Body,1250,1495,1625,2019-08-17 19:25:00,2019-08-17 19:40:00,2019-08-17 20:30:00,2019-08-17 20:30:00,DD,2019-08-17 20:30:00,2019-08-17 19:12:00,2090,1850,Телетрап
916,600,D,17.08.2019 20:35,SU,1702,D,3,VVO,333,302,296,6,Wide_Body,1500,1840,2000,2019-08-17 19:15:00,2019-08-17 19:35:00,2019-08-17 20:35:00,2019-08-17 20:35:00,DD,2019-08-17 20:35:00,2019-08-17 19:07:00,2680,1800,Автобусы
917,384,D,17.08.2019 20:35,SU,1548,D,1,OVB,73H,158,138,204,Narrow_Body,1250,1495,1625,2019-08-17 19:30:00,2019-08-17 19:45:00,2019-08-17 20:35:00,2019-08-17 20:35:00,DD,2019-08-17 20:35:00,2019-08-17 19:21:00,2065,1850,Автобусы
918,702,A,17.08.2019 20:35,FV,6192,D,3,ROV,73H,189,150,3,Narrow_Body,1250,1495,1625,2019-08-17 20:35:00,2019-08-17 20:35:00,2019-08-17 21:25:00,2019-08-17 21:40:00,DA,2019-08-17 21:48:00,2019-08-17 20:35:00,1975,1550,Автобусы
919,808,A,17.08.2019 20:35,SU,2127,I,5,HER,32B,183,176,36,Narrow_Body,1250,1495,1625,2019-08-17 20:35:00,2019-08-17 20:35:00,2019-08-17 21:25:00,2019-08-17 21:40:00,IA,2019-08-17 21:44:00,2019-08-17 20:35:00,1820,1700,Телетрап
920,827,A,17.08.2019 20:35,SU,2463,I,3,CDG,32B,183,138,5,Narrow_Body,1250,1495,1625,2019-08-17 20:35:00,2019-08-17 20:35:00,2019-08-17 21:25:00,2019-08-17 21:40:00,IA,2019-08-17 21:47:00,2019-08-17 20:35:00,1975,1550,Автобусы
921,224,A,17.08.2019 20:40,SU,1143,D,1,AAQ,32A,158,148,206,Narrow_Body,1250,1495,1625,2019-08-17 20:40:00,2019-08-17 20:40:00,2019-08-17 21:30:00,2019-08-17 21:45:00,DA,2019-08-17 21:50:00,2019-08-17 20:40:00,1975,1850,Автобусы
922,889,D,17.08.2019 20:40,BT,423,I,5,RIX,CS3,145,116,43,Narrow_Body,1250,1495,1625,2019-08-17 19:35:00,2019-08-17 19:50:00,2019-08-17 20:40:00,2019-08-17 20:40:00,ID,2019-08-17 20:40:00,2019-08-17 19:20:00,2245,1700,Автобусы
923,434,D,17.08.2019 20:40,SU,1868,I,3,EVN,73H,158,154,74,Narrow_Body,1250,1495,1625,2019-08-17 19:35:00,2019-08-17 19:50:00,2019-08-17 20:40:00,2019-08-17 20:40:00,ID,2019-08-17 20:40:00,2019-08-17 19:26:00,2215,1550,Автобусы
924,341,A,17.08.2019 20:40,SU,1445,D,1,IKT,73H,158,157,125,Narrow_Body,1250,1495,1625,2019-08-17 20:40:00,2019-08-17 20:40:00,2019-08-17 21:30:00,2019-08-17 21:45:00,DA,2019-08-17 21:57:00,2019-08-17 20:40:00,2060,1850,Телетрап
925,1031,D,17.08.2019 20:40,LO,678,I,5,WAW,E95,112,95,29,Regional,1000,1150,1250,2019-08-17 19:50:00,2019-08-17 20:00:00,2019-08-17 20:40:00,2019-08-17 20:40:00,ID,2019-08-17 20:40:00,2019-08-17 19:33:00,1910,1450,Автобусы
926,629,D,17.08.2019 20:45,SU,1870,I,3,TAS,333,296,288,30,Wide_Body,1500,1840,2000,2019-08-17 19:25:00,2019-08-17 19:45:00,2019-08-17 20:45:00,2019-08-17 20:45:00,ID,2019-08-17 20:45:00,2019-08-17 19:26:00,2070,1800,Телетрап
927,577,D,17.08.2019 20:45,SU,250,I,3,ICN,77W,402,394,33,Wide_Body,1500,1840,2000,2019-08-17 19:25:00,2019-08-17 19:45:00,2019-08-17 20:45:00,2019-08-17 20:45:00,ID,2019-08-17 20:45:00,2019-08-17 19:27:00,2040,1800,Телетрап
928,109,A,17.08.2019 20:45,SU,1843,I,2,MSQ,SU9,87,79,80,Regional,1000,1150,1250,2019-08-17 20:45:00,2019-08-17 20:45:00,2019-08-17 21:25:00,2019-08-17 21:35:00,IA,2019-08-17 21:40:00,2019-08-17 20:45:00,1480,1480,Автобусы
929,119,A,17.08.2019 20:45,SU,2165,I,3,VNO,SU9,87,82,6,Regional,1000,1150,1250,2019-08-17 20:45:00,2019-08-17 20:45:00,2019-08-17 21:25:00,2019-08-17 21:35:00,IA,2019-08-17 21:43:00,2019-08-17 20:45:00,1690,1300,Автобусы
930,1022,A,17.08.2019 20:45,JU,654,I,5,BEG,319,138,134,39,Narrow_Body,1250,1495,1625,2019-08-17 20:45:00,2019-08-17 20:45:00,2019-08-17 21:35:00,2019-08-17 21:50:00,IA,2019-08-17 21:51:00,2019-08-17 20:45:00,1730,1700,Телетрап
931,758,D,17.08.2019 20:45,SU,400,I,2,CAI,32B,183,121,49,Narrow_Body,1250,1495,1625,2019-08-17 19:40:00,2019-08-17 19:55:00,2019-08-17 20:45:00,2019-08-17 20:45:00,ID,2019-08-17 20:45:00,2019-08-17 19:33:00,1910,1850,Телетрап
932,441,D,17.08.2019 20:50,SU,1894,I,3,OSS,73H,158,127,83,Narrow_Body,1250,1495,1625,2019-08-17 19:45:00,2019-08-17 20:00:00,2019-08-17 20:50:00,2019-08-17 20:50:00,ID,2019-08-17 20:50:00,2019-08-17 19:38:00,2215,1550,Автобусы
933,143,A,17.08.2019 20:50,SU,25,D,1,LED,32A,158,154,118,Narrow_Body,1250,1495,1625,2019-08-17 20:50:00,2019-08-17 20:50:00,2019-08-17 21:40:00,2019-08-17 21:55:00,DA,2019-08-17 22:04:00,2019-08-17 20:50:00,1970,1850,Телетрап
934,170,A,17.08.2019 20:50,SU,521,I,5,DXB,73H,158,147,35,Narrow_Body,1250,1495,1625,2019-08-17 20:50:00,2019-08-17 20:50:00,2019-08-17 21:40:00,2019-08-17 21:55:00,IA,2019-08-17 21:57:00,2019-08-17 20:50:00,1760,1700,Телетрап
935,221,D,17.08.2019 20:50,SU,1140,D,1,AER,32A,158,108,131,Narrow_Body,1250,1495,1625,2019-08-17 19:45:00,2019-08-17 20:00:00,2019-08-17 20:50:00,2019-08-17 20:50:00,DD,2019-08-17 20:50:00,2019-08-17 19:33:00,2060,1850,Телетрап
936,722,A,17.08.2019 20:55,D2,153,D,1,CEE,SU9,100,29,210,Regional,1000,1150,1250,2019-08-17 20:55:00,2019-08-17 20:55:00,2019-08-17 21:35:00,2019-08-17 21:45:00,DA,2019-08-17 21:50:00,2019-08-17 20:55:00,1495,1450,Автобусы
937,367,A,17.08.2019 20:55,SU,1507,D,1,TJM,73H,158,149,204,Narrow_Body,1250,1495,1625,2019-08-17 20:55:00,2019-08-17 20:55:00,2019-08-17 21:45:00,2019-08-17 22:00:00,DA,2019-08-17 22:09:00,2019-08-17 20:55:00,2065,1850,Автобусы
938,91,A,17.08.2019 20:55,SU,1435,D,1,MQF,SU9,87,70,191,Regional,1000,1150,1250,2019-08-17 20:55:00,2019-08-17 20:55:00,2019-08-17 21:35:00,2019-08-17 21:45:00,DA,2019-08-17 21:51:00,2019-08-17 20:55:00,1480,1450,Автобусы
939,112,D,17.08.2019 20:55,SU,2038,I,5,OTP,SU9,87,58,45,Regional,1000,1150,1250,2019-08-17 20:05:00,2019-08-17 20:15:00,2019-08-17 20:55:00,2019-08-17 20:55:00,ID,2019-08-17 20:55:00,2019-08-17 19:54:00,1615,1450,Автобусы
940,300,D,17.08.2019 20:55,SU,1314,D,1,MRV,73H,158,131,121,Narrow_Body,1250,1495,1625,2019-08-17 19:50:00,2019-08-17 20:05:00,2019-08-17 20:55:00,2019-08-17 20:55:00,DD,2019-08-17 20:55:00,2019-08-17 19:45:00,1850,1850,Телетрап
